index_num,Station ID,Precipitation (Inches),Average Precipitation,Percent of Average,Month,Year
23331,PLE,16.04,4.63,346,10,2016
23332,PLE,4.87,7.68,63,11,2016
23333,PLE,14.51,10.96,132,12,2016
23334,PLE,24.13,12.41,194,1,2017
23335,PLE,32.77,11.23,292,2,2017
23336,PLE,8.59,8.89,97,3,2017
23337,PLE,14.08,5.15,273,4,2017
23338,PLE,0.62,3.03,20,5,2017
23339,PLE,0.74,1.14,65,6,2017
23340,PLE,0.0,0.25,0,7,2017
23341,PLE,0.04,0.45,9,8,2017
23342,PLE,1.21,1.07,113,9,2017
23343,PLE,1.0,4.63,22,10,2017
23344,PLE,18.84,7.68,245,11,2017
23345,PLE,0.75,10.96,7,12,2017
23346,PLE,9.73,12.41,78,1,2018
23347,PLE,1.74,11.23,15,2,2018
23348,PLE,16.31,8.89,183,3,2018
23349,PLE,6.04,5.15,117,4,2018
23350,PLE,1.64,3.03,54,5,2018
23351,PLE,0.67,1.14,59,6,2018
23352,PLE,0.0,0.25,0,7,2018
23353,PLE,0.0,0.45,0,8,2018
23354,PLE,0.01,1.07,1,9,2018
23355,PLE,0.67,4.63,14,10,2018
23356,PLE,7.49,7.68,98,11,2018
23357,PLE,2.56,10.96,23,12,2018
23358,PLE,17.04,12.41,137,1,2019
23359,PLE,17.49,11.23,156,2,2019
23360,PLE,9.35,8.89,105,3,2019
23361,PLE,4.34,5.15,84,4,2019
23362,PLE,6.5,3.03,215,5,2019
23363,PLE,0.03,1.14,3,6,2019
23364,PLE,0.0,0.25,0,7,2019
23365,PLE,0.07,0.45,16,8,2019
23366,PLE,2.3,1.07,215,9,2019
23367,PLE,0.18,4.63,4,10,2019
23368,PLE,2.82,7.68,37,11,2019
23369,PLE,13.96,10.96,127,12,2019
23370,PLE,5.49,12.41,44,1,2020
23371,PLE,0.02,11.23,0,2,2020
23372,PLE,6.63,8.89,75,3,2020
23373,PLE,3.67,5.15,71,4,2020
23374,PLE,6.23,3.03,206,5,2020
23375,PLE,0.34,1.14,30,6,2020
23376,PLE,0.0,0.25,0,7,2020
23377,PLE,0.17,0.45,38,8,2020
23378,PLE,0.0,1.07,0,9,2020
23379,PLE,0.0,4.63,0,10,2020
23380,PLE,2.95,7.68,38,11,2020
23381,PLE,3.38,10.96,31,12,2020
23382,PLE,5.2,12.41,42,1,2021
23383,PLE,3.55,11.23,32,2,2021
23384,PLE,3.22,8.89,36,3,2021
23385,PLE,0.66,5.15,13,4,2021
23386,PLE,0.0,3.03,0,5,2021
23387,PLE,0.14,1.14,12,6,2021
23388,PLE,0.08,0.25,32,7,2021
23389,PLE,0.03,0.45,7,8,2021
23390,PLE,1.43,1.07,134,9,2021
23391,PLE,16.19,3.81,425,10,2021
23392,PLE,3.51,6.3,56,11,2021
23393,PLE,11.72,10.83,108,12,2021
23394,PLE,0.25,10.47,2,1,2022
23395,PLE,0.92,9.62,10,2,2022
23396,PLE,2.27,9.05,25,3,2022
23397,PLE,8.28,5.04,164,4,2022
23398,PLE,1.02,3.22,32,5,2022
23399,PLE,1.88,0.99,190,6,2022
23400,PLE,0.0,0.07,0,7,2022
23401,PLE,0.22,0.26,85,8,2022
23402,PLE,1.65,0.8,206,9,2022
23403,PLE,0.03,3.81,1,10,2022
23404,PLE,4.24,6.3,67,11,2022
23405,PLE,13.06,10.83,121,12,2022
23406,PLE,19.54,10.47,187,1,2023
23407,PLE,10.05,9.62,104,2,2023
23408,PLE,11.1,9.05,123,3,2023
23409,PLE,2.71,5.04,54,4,2023
23410,PLE,3.14,3.22,98,5,2023
23411,PLE,2.26,0.99,228,6,2023
23412,PLE,0.0,0.07,0,7,2023
23413,PMS,0.0,0.11,0,10,2006
23414,PMS,0.0,0.29,0,11,2006
23415,PMS,0.1,0.61,16,12,2006
23416,PMS,0.0,1.27,0,1,2007
23417,PMS,0.0,1.15,0,2,2007
23418,PMS,0.0,0.63,0,3,2007
23419,PMS,0.0,0.08,0,4,2007
23420,PMS,0.0,0.06,0,5,2007
23421,PMS,0.0,0.05,0,6,2007
23422,PMS,0.0,0.19,0,7,2007
23423,PMS,0.0,0.4,0,8,2007
23424,PMS,0.02,0.39,5,9,2007
23425,PMS,0.0,0.11,0,10,2007
23426,PMS,1.35,0.29,466,11,2007
23427,PMS,1.15,0.61,189,12,2007
23428,PMS,2.91,1.27,229,1,2008
23429,PMS,0.1,1.15,9,2,2008
23430,PMS,0.0,0.63,0,3,2008
23431,PMS,0.0,0.08,0,4,2008
23432,PMS,0.02,0.06,33,5,2008
23433,PMS,0.0,0.05,0,6,2008
23434,PMS,1.32,0.19,695,7,2008
23435,PMS,0.09,0.4,23,8,2008
23436,PMS,0.0,0.11,0,10,2008
23437,PMS,0.43,0.29,148,11,2008
23438,PMS,2.57,0.61,421,12,2008
23439,PMS,0.0,1.27,0,1,2009
23440,PMS,1.38,1.15,120,2,2009
23441,PMS,0.0,0.63,0,3,2009
23442,PMS,0.0,0.08,0,4,2009
23443,PMS,0.0,0.06,0,5,2009
23444,PMS,0.0,0.05,0,6,2009
23445,PMS,0.0,0.19,0,7,2009
23446,PMS,0.0,0.4,0,8,2009
23447,PMS,0.0,0.39,0,9,2009
23448,PMS,0.0,0.11,0,10,2009
23449,PMS,0.05,0.29,17,11,2009
23450,PMS,1.26,0.61,207,12,2009
23451,PMS,4.51,1.27,355,1,2010
23452,PMS,0.75,1.15,65,2,2010
23453,PMS,0.0,0.63,0,3,2010
23454,PMS,0.08,0.08,100,4,2010
23455,PMS,0.0,0.06,0,5,2010
23456,PMS,0.0,0.05,0,6,2010
23457,PMS,0.0,0.19,0,7,2010
23458,PMS,0.0,0.4,0,8,2010
23459,PMS,0.11,0.39,28,9,2010
23460,PMS,0.4,0.11,364,10,2010
23461,PMS,0.04,0.29,14,11,2010
23462,PMS,3.72,0.61,610,12,2010
23463,PMS,0.14,1.27,11,1,2011
23464,PMS,1.33,1.15,116,2,2011
23465,PMS,0.13,0.63,21,3,2011
23466,PMS,0.0,0.08,0,4,2011
23467,PMS,0.02,0.06,33,5,2011
23468,PMS,0.0,0.05,0,6,2011
23469,PMS,0.35,0.19,184,7,2011
23470,PMS,0.0,0.4,0,8,2011
23471,PMS,0.57,0.39,146,9,2011
23472,PMS,0.0,0.11,0,10,2011
23473,PMS,0.42,0.29,145,11,2011
23474,PMS,0.14,0.61,23,12,2011
23475,PMS,0.03,1.27,2,1,2012
23476,PMS,0.38,1.15,33,2,2012
23477,PMS,0.18,0.63,29,3,2012
23478,PMS,0.2,0.08,250,4,2012
23479,PMS,0.0,0.06,0,5,2012
23480,PMS,0.0,0.05,0,6,2012
23481,PMS,0.32,0.19,168,7,2012
23482,PMS,0.7,0.4,175,8,2012
23483,PMS,0.01,0.39,3,9,2012
23484,PMS,0.0,0.11,0,10,2012
23485,PMS,0.0,0.29,0,11,2012
23486,PMS,0.19,0.61,31,12,2012
23487,PMS,0.61,1.27,48,1,2013
23488,PMS,0.33,1.15,29,2,2013
23489,PMS,0.04,0.63,6,3,2013
23490,PMS,0.0,0.08,0,4,2013
23491,PMS,0.0,0.06,0,5,2013
23492,PMS,0.0,0.05,0,6,2013
23493,PMS,0.94,0.19,495,7,2013
23494,PMS,0.11,0.4,28,8,2013
23495,PMS,0.03,0.39,8,9,2013
23496,PMS,0.07,0.11,64,10,2013
23497,PMS,0.11,0.29,38,11,2013
23498,PMS,0.0,0.61,0,12,2013
23499,PMS,0.0,1.27,0,1,2014
23500,PMS,0.45,1.15,39,2,2014
23501,PMS,0.28,0.63,44,3,2014
23502,PMS,0.05,0.08,63,4,2014
23503,PMS,0.0,0.06,0,5,2014
23504,PMS,0.0,0.05,0,6,2014
23505,PMS,0.27,0.19,142,7,2014
23506,PMS,0.88,0.4,220,8,2014
23507,PMS,0.04,0.39,10,9,2014
23508,PMS,0.0,0.11,0,10,2014
23509,PMS,0.07,0.29,24,11,2014
23510,PMS,0.8,0.61,131,12,2014
23511,PMS,0.22,1.27,17,1,2015
23512,PMS,0.17,1.15,15,2,2015
23513,PMS,0.83,0.63,132,3,2015
23514,PMS,0.0,0.08,0,4,2015
23515,PMS,0.14,0.06,233,5,2015
23516,PMS,0.0,0.05,0,6,2015
23517,PMS,0.42,0.19,221,7,2015
23518,PMS,0.0,0.4,0,8,2015
23519,PMS,0.14,0.39,36,9,2015
23520,PMS,0.15,0.11,136,10,2015
23521,PMS,0.0,0.29,0,11,2015
23522,PMS,0.04,0.61,7,12,2015
23523,PMS,2.26,1.27,178,1,2016
23524,PMS,0.0,1.15,0,2,2016
23525,PMS,0.02,0.63,3,3,2016
23526,PMS,0.14,0.08,175,4,2016
23527,PMS,0.02,0.06,33,5,2016
23528,PMS,0.0,0.05,0,6,2016
23529,PMS,0.0,0.19,0,7,2016
23530,PMS,0.0,0.4,0,8,2016
23531,PMS,0.92,0.39,236,9,2016
23532,PMS,0.09,0.11,82,10,2016
23533,PMS,0.2,0.29,69,11,2016
23534,PMS,1.5,0.61,246,12,2016
23535,PMS,3.53,1.27,278,1,2017
23536,PMS,1.65,1.15,143,2,2017
23537,PMS,0.06,0.63,10,3,2017
23538,PMS,0.0,0.08,0,4,2017
23539,PMS,0.0,0.06,0,5,2017
23540,PMS,0.0,0.05,0,6,2017
23541,PMS,0.08,0.19,42,7,2017
23542,PMS,0.71,0.4,178,8,2017
23543,PMS,1.2,0.39,308,9,2017
23544,PMS,0.0,0.11,0,10,2017
23545,PMS,0.0,0.29,0,11,2017
23546,PMS,0.0,0.61,0,12,2017
23547,PMS,1.45,1.27,114,1,2018
23548,PMS,0.0,1.15,0,2,2018
23549,PMS,0.24,0.63,38,3,2018
23550,PMS,0.0,0.08,0,4,2018
23551,PMS,0.0,0.06,0,5,2018
23552,PMS,0.0,0.05,0,6,2018
23553,PMS,1.11,0.19,584,7,2018
23554,PMS,0.0,0.4,0,8,2018
23555,PMS,0.0,0.39,0,9,2018
23556,PMS,0.91,0.11,827,10,2018
23557,PMS,0.07,0.29,24,11,2018
23558,PMS,0.53,0.61,87,12,2018
23559,PMS,1.45,1.27,114,1,2019
23560,PMS,4.38,1.15,381,2,2019
23561,PMS,0.42,0.63,67,3,2019
23562,PMS,0.0,0.08,0,4,2019
23563,PMS,0.1,0.06,167,5,2019
23564,PMS,0.0,0.05,0,6,2019
23565,PMS,0.0,0.19,0,7,2019
23566,PMS,0.0,0.4,0,8,2019
23567,PMS,0.98,0.39,251,9,2019
23568,PMS,0.0,0.11,0,10,2019
23569,PMS,0.79,0.29,272,11,2019
23570,PMS,1.38,0.61,226,12,2019
23571,PMS,0.04,1.27,3,1,2020
23572,PMS,0.17,1.15,15,2,2020
23573,PMS,0.0,0.63,0,3,2020
23574,PMS,0.71,0.08,888,4,2020
23575,PMS,0.0,0.06,0,5,2020
23576,PMS,0.0,0.05,0,6,2020
23577,PMS,0.0,0.19,0,7,2020
23578,PMS,0.0,0.4,0,8,2020
23579,PMS,0.0,0.39,0,9,2020
23580,PMS,0.0,0.11,0,10,2020
23581,PMS,0.04,0.29,14,11,2020
23582,PMS,0.21,0.61,34,12,2020
23583,PMS,0.53,1.27,42,1,2021
23584,PMS,0.08,1.15,7,2,2021
23585,PMS,0.05,0.63,8,3,2021
23586,PMS,0.0,0.08,0,4,2021
23587,PMS,0.0,0.06,0,5,2021
23588,PMS,0.03,0.05,60,6,2021
23589,PMS,0.54,0.19,284,7,2021
23590,PMS,0.02,0.4,5,8,2021
23591,PMS,0.04,0.39,10,9,2021
23592,PMS,0.09,0.18,50,10,2021
23593,PMS,0.0,0.28,0,11,2021
23594,PMS,1.29,0.82,157,12,2021
23595,PMS,0.0,1.42,0,1,2022
23596,PMS,0.07,1.11,6,2,2022
23597,PMS,0.0,0.55,0,3,2022
23598,PMS,0.02,0.1,20,4,2022
23599,PMS,0.0,0.01,0,5,2022
23600,PMS,0.03,0.0,0,6,2022
23601,PMS,0.0,0.26,0,7,2022
23602,PMS,0.0,0.18,0,8,2022
23603,PMS,0.53,0.21,252,9,2022
23604,PMS,0.11,0.18,61,10,2022
23605,PMS,0.15,0.28,54,11,2022
23606,PMS,0.24,0.82,29,12,2022
23607,PMS,1.33,1.42,94,1,2023
23608,PMS,0.31,1.11,28,2,2023
23609,PMS,1.62,0.55,295,3,2023
23610,PMS,0.0,0.1,0,4,2023
23611,PMS,0.0,0.01,0,5,2023
23612,PMS,0.0,0.0,0,6,2023
23613,PMS,0.0,0.26,0,7,2023
23614,PMS,3.23,0.18,1794,8,2023
23615,PNF,0.28,0.83,34,10,2006
23616,PNF,0.03,1.82,2,11,2006
23617,PNF,2.56,3.37,76,12,2006
23618,PNF,0.76,3.77,20,1,2007
23619,PNF,4.17,3.46,121,2,2007
23620,PNF,1.8,3.05,59,3,2007
23621,PNF,0.85,1.86,46,4,2007
23622,PNF,0.12,0.6,20,5,2007
23623,PNF,0.0,0.11,0,6,2007
23624,PNF,0.01,0.02,50,7,2007
23625,PNF,0.01,0.0,0,8,2007
23626,PNF,0.35,0.83,42,10,2007
23627,PNF,0.08,1.82,4,11,2007
23628,PNF,3.1,3.37,92,12,2007
23629,PNF,5.57,3.77,148,1,2008
23630,PNF,4.34,3.46,125,2,2008
23631,PNF,0.23,3.05,8,3,2008
23632,PNF,0.01,1.86,1,4,2008
23633,PNF,1.34,0.6,223,5,2008
23634,PNF,0.0,0.11,0,6,2008
23635,PNF,0.0,0.02,0,7,2008
23636,PNF,0.0,0.0,0,8,2008
23637,PNF,0.0,0.19,0,9,2008
23638,PNF,0.35,0.83,42,10,2008
23639,PNF,1.66,1.82,91,11,2008
23640,PNF,2.59,3.37,77,12,2008
23641,PNF,1.52,3.77,40,1,2009
23642,PNF,4.29,3.46,124,2,2009
23643,PNF,0.68,3.05,22,3,2009
23644,PNF,0.85,1.86,46,4,2009
23645,PNF,0.55,0.6,92,5,2009
23646,PNF,0.92,0.11,836,6,2009
23647,PNF,0.0,0.02,0,7,2009
23648,PNF,0.01,0.0,0,8,2009
23649,PNF,0.0,0.19,0,9,2009
23650,PNF,3.35,0.83,404,10,2009
23651,PNF,0.18,1.82,10,11,2009
23652,PNF,4.87,3.37,145,12,2009
23653,PNF,4.52,3.77,120,1,2010
23654,PNF,3.86,3.46,112,2,2010
23655,PNF,1.65,3.05,54,3,2010
23656,PNF,4.04,1.86,217,4,2010
23657,PNF,0.31,0.6,52,5,2010
23658,PNF,0.0,0.11,0,6,2010
23659,PNF,0.06,0.02,300,7,2010
23660,PNF,0.0,0.0,0,8,2010
23661,PNF,0.0,0.19,0,9,2010
23662,PNF,2.06,0.83,248,10,2010
23663,PNF,3.58,1.82,197,11,2010
23664,PNF,12.13,3.37,360,12,2010
23665,PNF,2.5,3.77,66,1,2011
23666,PNF,2.72,3.46,79,2,2011
23667,PNF,6.1,3.05,200,3,2011
23668,PNF,0.64,1.86,34,4,2011
23669,PNF,1.09,0.6,182,5,2011
23670,PNF,2.01,0.11,1827,6,2011
23671,PNF,0.05,0.02,250,7,2011
23672,PNF,0.0,0.0,0,8,2011
23673,PNF,0.0,0.19,0,9,2011
23674,PNF,1.98,0.83,239,10,2011
23675,PNF,1.15,1.82,63,11,2011
23676,PNF,0.0,3.37,0,12,2011
23677,PNF,2.94,3.77,78,1,2012
23678,PNF,1.61,3.46,47,2,2012
23679,PNF,3.51,3.05,115,3,2012
23680,PNF,3.2,1.86,172,4,2012
23681,PNF,0.02,0.6,3,5,2012
23682,PNF,0.01,0.11,9,6,2012
23683,PNF,0.0,0.02,0,7,2012
23684,PNF,0.01,0.0,0,8,2012
23685,PNF,0.0,0.19,0,9,2012
23686,PNF,0.36,0.83,43,10,2012
23687,PNF,1.94,1.82,107,11,2012
23688,PNF,5.07,3.37,150,12,2012
23689,PNF,0.82,3.77,22,1,2013
23690,PNF,1.28,3.46,37,2,2013
23691,PNF,0.41,3.05,13,3,2013
23692,PNF,0.21,1.86,11,4,2013
23693,PNF,0.07,0.6,12,5,2013
23694,PNF,0.0,0.11,0,6,2013
23695,PNF,0.0,0.02,0,7,2013
23696,PNF,0.11,0.0,0,8,2013
23697,PNF,0.08,0.19,42,9,2013
23698,PNF,0.7,0.83,84,10,2013
23699,PNF,0.44,1.82,24,11,2013
23700,PNF,0.52,3.37,15,12,2013
23701,PNF,0.59,3.77,16,1,2014
23702,PNF,3.6,3.46,104,2,2014
23703,PNF,1.23,3.05,40,3,2014
23704,PNF,1.23,1.86,66,4,2014
23705,PNF,0.35,0.6,58,5,2014
23706,PNF,0.04,0.11,36,6,2014
23707,PNF,0.0,0.02,0,7,2014
23708,PNF,0.0,0.0,0,8,2014
23709,PNF,0.08,0.19,42,9,2014
23710,PNF,0.44,0.83,53,10,2014
23711,PNF,1.76,1.82,97,11,2014
23712,PNF,3.09,3.37,92,12,2014
23713,PNF,0.05,3.77,1,1,2015
23714,PNF,3.19,3.46,92,2,2015
23715,PNF,0.15,3.05,5,3,2015
23716,PNF,0.86,1.86,46,4,2015
23717,PNF,0.18,0.6,30,5,2015
23718,PNF,0.01,0.11,9,6,2015
23719,PNF,0.69,0.02,3450,7,2015
23720,PNF,0.0,0.0,0,8,2015
23721,PNF,0.83,0.19,437,9,2015
23722,PNF,0.37,0.83,45,10,2015
23723,PNF,3.96,1.82,218,11,2015
23724,PNF,4.06,3.37,120,12,2015
23725,PNF,7.51,3.77,199,1,2016
23726,PNF,0.48,3.46,14,2,2016
23727,PNF,3.85,3.05,126,3,2016
23728,PNF,1.96,1.86,105,4,2016
23729,PNF,1.13,0.6,188,5,2016
23730,PNF,0.09,0.11,82,6,2016
23731,PNF,0.04,0.02,200,7,2016
23732,PNF,0.0,0.0,0,8,2016
23733,PNF,0.01,0.19,5,9,2016
23734,PNF,1.25,0.83,151,10,2016
23735,PNF,1.66,1.82,91,11,2016
23736,PNF,4.83,3.37,143,12,2016
23737,PNF,10.99,3.77,292,1,2017
23738,PNF,7.1,3.46,205,2,2017
23739,PNF,1.94,3.05,64,3,2017
23740,PNF,2.93,1.86,158,4,2017
23741,PNF,0.11,0.6,18,5,2017
23742,PNF,0.06,0.11,55,6,2017
23743,PNF,0.07,0.02,350,7,2017
23744,PNF,0.19,0.0,0,8,2017
23745,PNF,0.59,0.19,311,9,2017
23746,PNF,0.19,0.83,23,10,2017
23747,PNF,1.03,1.82,57,11,2017
23748,PNF,0.04,3.37,1,12,2017
23749,PNF,2.3,3.77,61,1,2018
23750,PNF,0.39,3.46,11,2,2018
23751,PNF,8.53,3.05,280,3,2018
23752,PNF,1.44,1.86,77,4,2018
23753,PNF,0.13,0.6,22,5,2018
23754,PNF,0.03,0.11,27,6,2018
23755,PNF,0.06,0.02,300,7,2018
23756,PNF,0.22,0.0,0,8,2018
23757,PNF,0.36,0.19,189,9,2018
23758,PNF,0.32,0.83,39,10,2018
23759,PNF,3.69,1.82,203,11,2018
23760,PNF,3.69,3.37,109,12,2018
23761,PNF,4.87,3.77,129,1,2019
23762,PNF,7.8,3.46,225,2,2019
23763,PNF,3.51,3.05,115,3,2019
23764,PNF,0.64,1.86,34,4,2019
23765,PNF,2.57,0.6,428,5,2019
23766,PNF,0.54,0.11,491,6,2019
23767,PNF,0.22,0.02,1100,7,2019
23768,PNF,0.21,0.0,0,8,2019
23769,PNF,0.2,0.19,105,9,2019
23770,PNF,0.2,0.83,24,10,2019
23771,PNF,0.2,1.82,11,11,2019
23772,PNF,3.2,3.37,95,12,2019
23773,PNF,0.0,3.77,0,1,2020
23774,PNF,0.31,3.46,9,2,2020
23775,PNF,0.01,3.05,0,3,2020
23776,PNF,0.0,1.86,0,4,2020
23777,PNF,0.28,0.6,47,5,2020
23778,PNF,0.1,0.11,91,6,2020
23779,PNF,0.0,0.02,0,7,2020
23780,PNF,0.0,0.0,0,8,2020
23781,PNF,0.0,0.19,0,9,2020
23782,PNF,0.0,0.83,0,10,2020
23783,PNF,0.5,1.82,27,11,2020
23784,PNF,1.53,3.37,45,12,2020
23785,PNF,3.99,3.77,106,1,2021
23786,PNF,0.9,3.46,26,2,2021
23787,PNF,2.2,3.05,72,3,2021
23788,PNF,0.15,1.86,8,4,2021
23789,PNF,0.05,0.6,8,5,2021
23790,PNF,0.03,0.11,27,6,2021
23791,PNF,0.01,0.02,50,7,2021
23792,PNF,0.23,0.0,0,8,2021
23793,PNF,0.01,0.19,5,9,2021
23794,PNF,2.98,1.01,295,10,2021
23795,PNF,0.49,1.54,32,11,2021
23796,PNF,8.41,3.45,244,12,2021
23797,PNF,1.42,3.89,37,1,2022
23798,PNF,0.18,3.58,5,2,2022
23799,PNF,1.07,3.13,34,3,2022
23800,PNF,0.86,1.6,54,4,2022
23801,PNF,0.03,0.8,4,5,2022
23802,PNF,0.06,0.33,18,6,2022
23803,PNF,0.0,0.07,0,7,2022
23804,PNF,0.0,0.03,0,8,2022
23805,PNF,0.1,0.11,91,9,2022
23806,PNF,0.0,1.01,0,10,2022
23807,PNF,2.71,1.54,176,11,2022
23808,PNF,6.99,3.45,203,12,2022
23809,PNF,9.34,3.89,240,1,2023
23810,PNF,6.69,3.58,187,2,2023
23811,PNF,9.98,3.13,319,3,2023
23812,PNF,0.25,1.6,16,4,2023
23813,PNF,0.25,0.8,31,5,2023
23814,PNF,0.15,0.33,45,6,2023
23815,PNF,0.15,0.07,214,7,2023
23816,PNF,0.74,0.03,2467,8,2023
23817,PNH,0.17,0.4,43,10,2006
23818,PNH,0.37,0.97,38,11,2006
23819,PNH,1.06,1.52,70,12,2006
23820,PNH,1.01,1.86,54,1,2007
23821,PNH,1.46,1.41,104,2,2007
23822,PNH,0.19,1.17,16,3,2007
23823,PNH,0.48,0.75,64,4,2007
23824,PNH,0.01,0.25,4,5,2007
23825,PNH,0.0,0.03,0,6,2007
23826,PNH,0.0,0.01,0,7,2007
23827,PNH,0.0,0.03,0,8,2007
23828,PNH,0.48,0.2,240,9,2007
23829,PNH,0.54,0.4,135,10,2007
23830,PNH,0.28,0.97,29,11,2007
23831,PNH,0.77,1.52,51,12,2007
23832,PNH,5.11,1.86,275,1,2008
23833,PNH,1.85,1.41,131,2,2008
23834,PNH,0.17,1.17,15,3,2008
23835,PNH,0.1,0.75,13,4,2008
23836,PNH,0.31,0.25,124,5,2008
23837,PNH,0.0,0.03,0,6,2008
23838,PNH,0.0,0.01,0,7,2008
23839,PNH,0.0,0.03,0,8,2008
23840,PNH,0.0,0.2,0,9,2008
23841,PNH,0.05,0.4,13,10,2008
23842,PNH,0.78,0.97,80,11,2008
23843,PNH,0.92,1.52,61,12,2008
23844,PNH,1.8,1.86,97,1,2009
23845,PNH,1.74,1.41,123,2,2009
23846,PNH,1.08,1.17,92,3,2009
23847,PNH,0.12,0.75,16,4,2009
23848,PNH,0.15,0.25,60,5,2009
23849,PNH,0.23,0.03,767,6,2009
23850,PNH,0.0,0.01,0,7,2009
23851,PNH,0.0,0.03,0,8,2009
23852,PNH,0.01,0.2,5,9,2009
23853,PNH,1.51,0.4,378,10,2009
23854,PNH,0.14,0.97,14,11,2009
23855,PNH,1.53,1.52,101,12,2009
23856,PNH,4.36,1.86,234,1,2010
23857,PNH,2.44,1.41,173,2,2010
23858,PNH,0.55,1.17,47,3,2010
23859,PNH,2.17,0.75,289,4,2010
23860,PNH,0.2,0.25,80,5,2010
23861,PNH,0.0,0.03,0,6,2010
23862,PNH,0.0,0.01,0,7,2010
23863,PNH,0.0,0.03,0,8,2010
23864,PNH,0.0,0.2,0,9,2010
23865,PNH,0.67,0.4,168,10,2010
23866,PNH,1.17,0.97,121,11,2010
23867,PNH,3.72,1.52,245,12,2010
23868,PNH,1.65,1.86,89,1,2011
23869,PNH,2.99,1.41,212,2,2011
23870,PNH,3.43,1.17,293,3,2011
23871,PNH,0.25,0.75,33,4,2011
23872,PNH,0.53,0.25,212,5,2011
23873,PNH,0.28,0.03,933,6,2011
23874,PNH,0.0,0.01,0,7,2011
23875,PNH,0.0,0.03,0,8,2011
23876,PNH,0.0,0.2,0,9,2011
23877,PNH,0.52,0.4,130,10,2011
23878,PNH,0.89,0.97,92,11,2011
23879,PNH,0.2,1.52,13,12,2011
23880,PNH,1.19,1.86,64,1,2012
23881,PNH,0.55,1.41,39,2,2012
23882,PNH,2.57,1.17,220,3,2012
23883,PNH,1.14,0.75,152,4,2012
23884,PNH,0.0,0.25,0,5,2012
23885,PNH,0.0,0.01,0,7,2012
23886,PNH,0.0,0.2,0,9,2012
23887,PNH,0.5,0.4,125,10,2012
23888,PNH,1.83,1.52,120,12,2012
23889,PNH,0.44,1.86,24,1,2013
23890,PNH,0.29,1.17,25,3,2013
23891,PNH,0.06,0.75,8,4,2013
23892,PNH,0.0,0.03,0,6,2013
23893,PNH,0.0,0.03,0,8,2013
23894,PNH,0.0,0.2,0,9,2013
23895,PNH,0.02,0.4,5,10,2013
23896,PNH,0.42,0.97,43,11,2013
23897,PNH,0.13,1.52,9,12,2013
23898,PNH,0.15,1.86,8,1,2014
23899,PNH,2.37,1.41,168,2,2014
23900,PNH,1.16,1.17,99,3,2014
23901,PNH,0.42,0.75,56,4,2014
23902,PNH,0.0,0.25,0,5,2014
23903,PNH,0.0,0.03,0,6,2014
23904,PNH,0.0,0.03,0,8,2014
23905,PNH,0.07,0.2,35,9,2014
23906,PNH,1.17,0.4,293,10,2014
23907,PNH,1.04,0.97,107,11,2014
23908,PNH,2.46,1.52,162,12,2014
23909,PNH,0.02,1.86,1,1,2015
23910,PNH,0.2,1.17,17,3,2015
23911,PNH,0.46,0.4,115,10,2015
23912,PNH,1.14,1.52,75,12,2015
23913,PNH,4.21,1.86,226,1,2016
23914,PNH,0.53,1.41,38,2,2016
23915,PNH,2.25,1.17,192,3,2016
23916,PNH,0.86,0.75,115,4,2016
23917,PNH,0.0,0.03,0,6,2016
23918,PNH,0.0,0.01,0,7,2016
23919,PNH,0.0,0.03,0,8,2016
23920,PNH,0.0,0.2,0,9,2016
23921,PNH,1.03,0.4,258,10,2016
23922,PNH,0.77,0.97,79,11,2016
23923,PNH,2.71,1.41,192,2,2017
23924,PNH,0.69,1.17,59,3,2017
23925,PNH,0.52,0.75,69,4,2017
23926,PNH,0.0,0.01,0,7,2017
23927,PNH,0.0,0.2,0,9,2017
23928,PNH,0.1,1.41,7,2,2018
23929,PNH,3.49,1.17,298,3,2018
23930,PNH,0.32,0.75,43,4,2018
23931,PNH,0.0,0.25,0,5,2018
23932,PNH,0.0,0.03,0,6,2018
23933,PNH,0.0,0.01,0,7,2018
23934,PNH,0.0,0.03,0,8,2018
23935,PNH,0.0,0.2,0,9,2018
23936,PNH,0.0,0.4,0,10,2018
23937,PNH,1.22,0.97,126,11,2018
23938,PNH,1.33,1.52,88,12,2018
23939,PNH,2.6,1.86,140,1,2019
23940,PNH,5.06,1.41,359,2,2019
23941,PNH,1.86,1.17,159,3,2019
23942,PNH,0.17,0.75,23,4,2019
23943,PNH,1.82,0.25,728,5,2019
23944,PNH,0.04,0.03,133,6,2019
23945,PNH,0.0,0.01,0,7,2019
23946,PNH,0.0,0.03,0,8,2019
23947,PNH,0.0,0.2,0,9,2019
23948,PNH,0.0,0.4,0,10,2019
23949,PNH,1.15,0.97,119,11,2019
23950,PNH,3.35,1.52,220,12,2019
23951,PNH,0.59,1.86,32,1,2020
23952,PNH,0.02,1.41,1,2,2020
23953,PNH,1.81,1.17,155,3,2020
23954,PNH,0.94,0.75,125,4,2020
23955,PNH,0.39,0.25,156,5,2020
23956,PNH,0.01,0.03,33,6,2020
23957,PNH,0.0,0.01,0,7,2020
23958,PNH,0.0,0.03,0,8,2020
23959,PNH,0.0,0.2,0,9,2020
23960,PNH,0.0,0.4,0,10,2020
23961,PNH,0.24,0.97,25,11,2020
23962,PNH,0.64,1.52,42,12,2020
23963,PNH,3.33,1.86,179,1,2021
23964,PNH,0.37,1.41,26,2,2021
