Acres_Burned,Cal_Fire_Incident,Latitude,Longitude,Unique_ID,Month,Year
300.0,True,37.10181,-119.623981,9662b158-b17f-4386-867a-3afa5ea28929,6,2018
300.0,False,33.389425,-117.502405,32708961-025a-4bf7-88c1-8cd91bbc3cce,5,2018
293.0,True,0.0,0.0,82aa9789-b558-46a0-ae5d-683e18423b17,5,2018
290.0,True,38.061298,-120.872244,a1e73f5c-68e2-4109-b741-046eb7349265,8,2018
289.0,True,37.197039,-120.002619,eeb859ef-dc44-48e2-a2d7-dce44bc47d01,8,2018
282.0,True,33.836101,-117.607577,022bee6b-1559-4792-a2d2-014d3adfecad,7,2018
278.0,True,36.65351,-121.0454,68957772-711e-4874-99f2-2b9267dbe725,7,2018
268.0,True,37.94714,-121.9921,53770321-4d20-4db9-bfad-754f9eeabc2b,6,2018
268.0,True,40.18395,-122.27574,72999057-198b-4cd2-a316-2e854ef9a7f8,6,2018
265.0,True,32.63046,-116.46674,9ededdf0-b250-49ec-999d-eb988dab08a9,6,2018
261.0,False,40.34256,-121.43025,d0ae0a7f-dd7b-4cb1-8f4a-2a784a17d6d4,9,2018
260.0,True,35.33916,-120.71488,91b94b02-cd05-471a-a4e7-5168d56c46ba,6,2018
258.0,False,34.0232,-119.76576,f87005f7-c31b-4135-989a-ee5611626b3c,3,2018
250.0,True,33.076239,-116.902985,8dddf572-84de-4b20-b740-f5c7847cec3b,8,2018
247.0,True,37.89612,-121.85847,df681456-a50e-4400-a95a-77533a0978ba,7,2018
224.0,True,41.70877,-122.47293,052acbfd-0552-47ac-8be7-6f79b4aecf0e,7,2018
215.0,False,41.085,-123.051,6103c099-a3eb-481e-8a76-1296f5fdb25d,7,2018
215.0,True,36.37532,-120.862579,b3ab43c4-6f73-4ccc-a3ca-f2c54959f8b1,6,2018
207.0,True,33.41476,-117.24044,e3406861-3e7f-4a4b-b16d-6004f3edc5e6,7,2018
205.0,True,33.571763,-116.500058,1f942827-c242-49a1-bccd-f2375be91ad9,7,2018
200.0,True,34.91482,-118.92485,f694c74c-adad-459c-b357-4cd2f10f16df,9,2018
200.0,True,37.33924,-120.24315,cdd46073-0336-4003-8a06-161947985987,6,2018
191.0,True,39.491737,-121.637759,cbf84797-7cc2-40a4-8157-d74c89792e9e,7,2018
186.0,True,34.26734825,-118.64381589,c3b66e33-ef00-4874-a29b-b36640c16122,11,2018
185.0,True,37.05876,-121.176354,fc911680-49a8-454b-be0f-d78cd957bd29,6,2018
175.0,False,37.97638,-122.5275,d6d4d085-1c3b-4ee5-bd2a-dd3779797e97,6,2018
175.0,True,33.55132,-117.72044,105b65f3-7e99-4cd6-8b0a-f78004c041eb,6,2018
172.0,False,34.576944,-119.61416,c9001401-a2b0-4cae-9e03-e60509342a53,9,2018
170.0,False,40.12791,-122.19792,75ad696c-b094-4919-89e3-f879361f5151,6,2018
167.0,True,36.18401,-120.69955,8a79c31d-0df0-4448-a855-b04cfc384825,10,2018
167.0,True,40.34822,-120.82497,a18ed51c-1083-4f48-ab1b-6ae0c5454073,7,2018
166.0,False,34.2325,-117.846111,9bffc947-2f15-4486-98df-9a632b2038a7,9,2018
163.0,True,37.80785,-120.30187,28d55249-7c63-4213-a7b4-c0796dbb18ca,6,2018
160.0,False,38.45673,-121.94658,e9c8c0aa-4d21-4f09-9858-890ea163d580,10,2018
155.0,True,40.36888889,-122.89055556,5dbbbc9f-deec-4c33-a172-19614492d860,8,2018
155.0,True,33.787838,-117.746625,96781eb8-6146-4b96-a5cb-7457defea461,6,2018
154.0,True,33.925862,-117.654299,e1c9dae5-a2d8-4c97-8e6d-65937ade5e79,6,2018
152.0,True,38.02447,-122.727,65689d5f-910c-4e00-9bf3-e5626cd1361c,9,2018
150.0,True,34.30166667,-119.09916667,c003df4f-d19c-4e21-a90f-81d3f14aaf99,11,2018
150.0,False,35.97677,-121.24898,9d69b6cb-1dee-43df-83ca-b2b5485006d7,10,2018
150.0,True,38.94388,-120.92611,94e0a869-04f6-4265-9c1f-c53fbdde98ad,9,2018
147.0,False,34.18075,-117.43184,d18da394-5ed4-4004-8dea-600e15d398e4,11,2018
136.0,True,38.08424,-120.46078,190306eb-357b-40d2-9871-92cdd8784332,8,2018
135.0,True,38.51943,-122.18353,2410754e-b988-4f4f-b7ee-21f954c2bbf2,7,2018
128.0,True,34.38039,-118.60441,6e0b516c-9da1-4ff7-a0ce-3251b2cbabb9,7,2018
127.0,False,39.46543,-122.65582,3db90629-694f-43d7-b46a-6378f6bc1472,6,2018
127.0,True,41.65935,-122.48556,e84f2881-743c-4e36-863d-ddb37c2540d3,5,2018
125.0,False,34.15475,-117.244366,0683b4a7-6a8c-4339-abc1-dfbe64dcb5a1,8,2018
120.0,True,36.47766,-119.10433,87760805-5b1a-486e-91c4-590557929182,10,2018
117.0,False,39.996944,-121.27,b9f703f7-18bb-4845-a480-ce7d63b5f57a,8,2018
116.0,True,36.59036,-120.82355,a0b16523-d6f9-4a21-809d-4f2bdbc2bea7,7,2018
116.0,True,37.06367,-121.53586,8d5856ff-4cd4-4b88-afb0-c6df08f548a8,7,2018
115.0,True,37.707234,-120.199162,8f98a50c-fac6-4dcd-844f-76c49891f0f6,6,2018
114.0,True,35.56888889,-118.80138889,471980a3-9ffb-4b1f-8e51-eabb9736b51b,8,2018
113.0,True,34.463889,-119.831389,76725105-a814-4e8d-bd5b-d0f2f1879dae,7,2018
110.0,True,34.62412,-120.22298,389e3075-51b9-45a8-ab9a-a75b03225c8d,7,2018
108.0,True,36.75581,-119.42172,737f9bb2-5a43-4730-94c1-4031bce6d626,5,2018
106.0,True,38.8802,-123.0496,9d63cbd8-7dbf-4b2d-918d-036e3a282d2d,8,2018
103.0,True,39.02017,-122.57496,ef9c8f82-8607-4c53-9bdd-5196e6a1071c,8,2018
103.0,True,40.31759,-122.21032,e1ab6577-7ce9-4b19-bb29-68b5bdd699b6,5,2018
100.0,False,33.0971179,-117.0242529,791a3a00-2c51-4679-b4b7-27cc77ec699d,8,2018
100.0,True,36.21634,-118.82989,e775e724-0a1b-4156-a477-623031c09b0e,7,2018
100.0,False,34.22526,-117.40967,1a4aeaa6-7f90-420f-ad6b-6942658a7fee,7,2018
100.0,True,35.56922,-120.12441,31c47bb9-1913-463e-95e4-86e48fadfda6,5,2018
96.0,False,35.9352,-121.11936,63e41793-2c9c-4dda-98e0-62b5069514a7,6,2018
95.0,True,35.1234,-118.72905,d7365a2a-a113-4693-92d3-152f52b0d743,6,2018
90.0,True,39.038859,-123.38493,eabc7fc2-d02b-480a-9472-7c7677e812cb,7,2018
89.0,True,40.94666,-121.27049,62b14189-aea8-4dcb-8702-a1dfc11abda7,7,2018
88.0,False,40.83116,-120.19336,79968306-21a9-465e-acbe-4ea715c70ab5,11,2018
88.0,False,37.179167,-119.431667,f6555118-f01e-4524-a14d-e01303a482db,8,2018
88.0,True,37.056944,-121.01638,d77a050b-9928-49bf-92de-1159edddd07c,5,2018
80.0,True,-120.258,-120.258,9c03d484-e442-4eaa-8a7b-99d6c769750a,9,2018
80.0,True,39.06715,-122.59789,78eabcbb-32b9-4438-ab84-8eb65c044db7,7,2018
80.0,True,37.95766,-120.68902,f2d02439-f682-47e7-b6e9-6e51ca068c86,6,2018
77.0,True,34.54305556,-120.31805556,756cceab-80e1-47af-8c85-9e650352b48e,7,2018
76.0,True,40.5939,-122.17173,b181e69a-5864-44c1-b5b4-f4c5832a4539,9,2018
76.0,True,36.696879,-119.304499,595f6f52-a55b-40e7-8aa6-b409ff9a7a5b,6,2018
75.0,True,39.2976,-122.512012,b4377461-c17b-41b1-8dc2-9722f8ead519,7,2018
75.0,True,39.65578,-122.58666,09f22e57-6058-4a87-972a-ece08f4527d4,5,2018
73.0,True,33.67815,-117.32281,8e840df1-b34b-44fd-8ade-0350a0113a81,4,2018
70.0,True,37.22545,-121.79189,01018620-8f10-4de0-a7e6-78cc9a77cc9a,7,2018
70.0,True,37.66074,-121.67144,a4d4923c-cf9e-43a9-b62e-dc9c04f0ec24,6,2018
70.0,True,40.394073,-122.135924,994876ff-2369-4a13-9642-d2dfbd372ac9,6,2018
70.0,True,33.504964,-117.148204,57ef80d4-4674-4a3a-9fd6-3f1d792a1953,5,2018
68.0,True,37.08529,-121.09354,bda69d0e-716e-439e-9a18-49f44d449086,6,2018
67.0,True,38.645,-120.874167,d8de1c4a-9b2c-46ad-aab4-3b2012571e4a,8,2018
67.0,True,39.279833,-123.258319,fb7f7795-ede7-40cc-acf6-3ee6e761d0a9,7,2018
66.0,True,38.82128,-121.03918,6e4ecf7a-2864-4fc6-85cb-9b2a0ac324df,8,2018
64.0,True,36.64832,-121.03253,9f926d66-2cfa-4e3d-b4a3-4ea3b4b23698,6,2018
63.0,False,37.1769444,-121.68694444,f19a49b4-9d0f-4c61-83ea-9b4a741b0bef,10,2018
63.0,True,40.741186,-122.649626,9626db35-9c2a-4431-8c91-00e0bba794fa,7,2018
63.0,True,33.56349,-116.732032,28599f05-c64d-49a5-be59-23879eecb980,7,2018
63.0,False,41.83359,-122.99272,5aa13874-fb24-44f0-969a-d12dbc7edca8,6,2018
63.0,True,37.32744,-121.10903,e596a67e-177f-4db9-a2d6-dda7da1678fb,5,2018
62.0,True,34.86022,-118.87881,22171870-baaf-480f-902a-45ec9282df35,7,2018
62.0,False,34.53765,-118.75495,c8c8905e-4ff4-4563-8ad8-3838a8d0a3bb,6,2018
62.0,True,38.24033,-121.09199,7278467f-ca4a-47f1-b876-a6722b546f30,6,2018
60.0,True,40.346652,-122.308479,8030a870-0453-48e0-b243-86dbae075434,11,2018
60.0,True,38.8275,-122.3625,c203606a-d2eb-4ba2-97cc-2ee7403432b1,8,2018
60.0,True,37.14663,-119.91223,06ccdd6b-fd15-4cba-a9ed-6cb7c70327d9,6,2018
60.0,True,35.58354,-120.624135,f3d3e61e-4ab4-4155-a882-4e27de976659,6,2018
60.0,True,35.663607,-120.670311,d886d8aa-00b7-41d7-b48f-665f5c6cf01e,6,2018
60.0,True,34.74245,-120.18236,1a08a7d9-47b2-42ba-94c1-a2e15415b887,5,2018
59.0,True,33.35505,-117.03134,b9cd9a90-1983-4a0a-aad4-9c286382f158,5,2018
58.0,True,35.17693,-120.48861,a728d915-1c00-43b6-bd5b-228be34a38fe,10,2018
56.0,True,40.95234,-121.21597,8d7302b1-605f-404d-9641-a890720e8657,7,2018
56.0,True,37.79718,-121.85311,7e24911d-5dc9-4449-ba08-f718c094ac9e,7,2018
56.0,True,37.0979,-119.75307,f163aa10-1dd9-4fd0-9e5b-fda78ef5bcc6,5,2018
53.0,False,34.24138,-117.42431,2c41731e-1e13-494c-b7f7-928b89bb7d32,9,2018
53.0,True,40.33642,-120.93005,b9d64431-d96d-413f-84df-ef3b381d3002,9,2018
53.0,True,37.47677,-119.84299,42bd7e44-5bfa-4e25-961d-941a18bc00d0,6,2018
52.0,False,41.50105,-120.61108,20495cc8-cb22-4fd1-9bc3-0b9c654d12a0,7,2018
51.0,True,35.30151,-120.64398,6832f18a-6515-4436-bf3b-553bf6302de4,9,2018
51.0,True,40.824,-121.90215,2fdf2c14-77b4-458c-96fc-bd883dec3ad3,7,2018
51.0,True,37.163594,-121.702547,a125058d-abfe-4593-bd53-503ceea3f4f0,7,2018
50.0,True,38.91152,-122.86854,d7745759-07bd-40a7-a66c-003b174851b2,7,2018
50.0,True,40.27754,-122.11375,02ebd2cc-c4da-4508-92f6-30446d041ae9,7,2018
50.0,False,35.96689,-121.28185,9d0be6f9-d61b-467d-be68-c8a48c0cf930,2,2018
48.0,True,37.69926,-122.02805,a2fbfcae-d658-41f4-88c6-98239d08ff29,8,2018
45.0,False,37.86339,-122.12351,f7bacdf4-ba33-436a-ad94-549395286fc2,7,2018
45.0,False,38.07135,-122.76751,49232e73-c3ba-4dc3-b673-b973a918fa7c,12,1969
43.0,True,39.57202,-121.43131,d56aeb11-09a3-4854-b422-9a1e41f18a51,7,2018
40.0,True,33.56921,-116.154398,e18c9556-706f-4bb7-b908-e7b44293923d,7,2018
40.0,True,37.28365,-119.97546,e4c8aa24-e396-46d1-ae6e-bc9c7889967a,7,2018
40.0,True,37.779209,-121.908976,2bee561f-fd8f-44ad-9c25-ccdc671029bc,6,2018
40.0,True,39.549167,-121.521111,9b6b1707-4342-4b38-b4a2-1056c202a32a,6,2018
39.0,True,36.796,-121.40604,708b3dde-3f1a-4813-8501-8a52bf3b1d9c,7,2018
38.0,False,40.60866,-122.38366,83c539f5-64c1-4156-86e5-ac6cf4c947d5,10,2018
38.0,False,32.78031,-117.06782,8efb9edc-dbe7-4824-9027-22993569f794,6,2018
37.0,True,35.64917,-120.71907,a710f41c-aa03-41e1-813f-a98812aea01b,7,2018
37.0,True,41.58233,-122.33769,a9d772ae-90d9-4f8e-9fe7-342b4266dd52,6,2018
36.0,True,38.981389,-122.97222,9b9b6d81-9590-48a0-a750-fc7da05bfecc,9,2018
36.0,True,33.640051,-117.085354,e69be637-e9e9-4964-96ed-4d6a1a1c159d,8,2018
35.0,True,39.62194,-123.28774,10d67079-faa9-4034-a4d7-8346b450e7de,11,2018
35.0,True,33.759722,-117.460278,dd114f40-6fcb-487b-931e-7a9107371daa,8,2018
35.0,True,40.95673,-121.6002,46f35b6b-9c64-41e3-a7e2-f76dc6719145,7,2018
35.0,True,36.83036,-121.36446,39ace715-e375-4083-a05c-7fb7448e17b9,6,2018
34.0,True,35.17156,-118.51651,b03ec37e-8596-4e7e-8826-729957a794f8,8,2018
34.0,True,37.71173,-121.55604,f306893c-d6b5-4d68-a2a3-4a306822e041,7,2018
34.0,False,36.42638,-118.70443,f6693336-817b-4424-8aea-1c966fae5e23,7,2018
33.0,True,39.84151,-121.62168,9856efb8-4d41-4276-9d4e-a5b29d912996,9,2018
33.0,True,40.00293,-122.44008,15d8c9e7-7029-4027-85d8-95f308f83790,7,2018
33.0,False,34.17711,-117.15381,d4618db6-e417-4590-8c1f-9b5ace341bb3,6,2018
33.0,True,0.0,0.0,485eb9e1-80a1-4b95-a71e-8e43ccb1dd80,2,2018
32.0,False,36.938674,-119.3127769,8c4b830f-be4f-4469-9448-f0e98ea1d189,10,2018
32.0,True,33.97902,-117.20534,2bdeaf01-fe98-4f63-b2e8-4857815bc87c,8,2018
32.0,True,41.08583,-121.05722,f141dba0-ae4b-4972-b926-81d1595d0917,7,2018
32.0,True,38.886518,-122.476381,af251be5-4fa6-4ced-954c-a0e0aa34a517,6,2018
31.0,True,40.62693,-122.23449,9636bdf4-8754-4745-80c8-90a5fcd90ec2,7,2018
30.0,True,37.33563,-121.75815,04100255-b014-4a69-92c2-5388c7f9b9d6,9,2018
30.0,False,37.99618,-122.14097,f012f0ea-4102-47dc-9c6d-609ebac85142,8,2018
30.0,True,37.533026,-121.79733,6bc7ef6f-2d81-4bdc-ab41-9db6af9d4abb,8,2018
30.0,True,33.85852,-117.43521,45845135-0abc-4964-9038-db1e26fa9b22,7,2018
30.0,True,35.68539,-120.95157,5b5274df-2cb7-402e-b002-778cce00ac1d,7,2018
30.0,True,38.595865,-121.17693,c8060137-4a83-479b-9f36-429a698aac06,6,2018
30.0,True,35.92436,-119.94083,a97e2077-2013-459a-baa7-276781503e3c,4,2018
28.0,True,32.557566,-116.8663,1dad019f-12c1-47a0-a20c-2408d942f1c4,7,2018
27.0,True,41.791859,-122.513883,454ed7a0-3e17-47a6-9ff1-7a629471df5c,5,2018
26.0,True,35.826333,-118.9821,0d030a31-8531-4172-88f1-08ac34c3d805,5,2018
25.0,False,33.80406,-116.93188,d5885e9d-1310-4f84-a658-d972d17ecad9,9,2018
25.0,True,38.015323,-121.998967,0ffbb118-8070-4220-95a7-cdef27b0a7ae,6,2018
25.0,True,35.71859,-120.64028,4b641aa9-e8b4-492e-a181-f1bad47c4d6d,5,2018
24.0,True,38.91842,-122.85276,1a3ccacd-e743-4a0b-97ab-4d99a133654e,9,2018
23.0,True,33.946896,-117.066643,f81830b2-ece2-4f59-87c7-fd43193bd996,8,2018
23.0,True,37.99113,-121.86473,abe0e447-8977-406f-9e13-5514f4e954bc,6,2018
23.0,True,40.201826,-122.29388,b48e83d3-eb05-47df-a198-185912d8190e,6,2018
22.0,True,37.69965,-120.0545,deb9364c-ab73-4661-b287-2ffc1797296e,8,2018
21.0,True,33.86439,-117.48144,9a49cf24-0e41-4817-b0d0-966e7b5c7e77,4,2018
20.0,True,37.81111,-121.7944,e83e7346-5b83-4e3a-845c-867fd84d17f0,11,2018
20.0,True,37.61158,-121.94182,03f49769-b928-44a5-be82-236d3d341eba,11,2018
20.0,True,37.07793,-121.600023,655b2bde-09c6-43b8-9cdb-43096bcf1155,7,2018
20.0,True,37.627119,-121.806775,1f49d4b1-f08f-4fce-8b55-48ff0e521a2f,6,2018
20.0,True,33.524412,-116.821724,764b9aac-411e-442d-a045-1bd02ec773c2,6,2018
20.0,True,39.602703,-121.617698,59b452f4-04fe-4251-8cf9-70dfc53ada0c,6,2018
20.0,False,34.110516,-118.427886,7307857b-b127-4b3a-bf11-ee19d07e0736,6,2018
20.0,False,39.89075,-120.18499,508b3f52-3a8e-4572-99a9-73c28bbdfbef,4,2018
18.0,False,33.40178,-117.27467,f96cf1fb-78d6-4763-a754-23aac25a3b96,5,2018
18.0,True,33.88744,-117.16232,fb8c9354-384c-45ab-b209-4a0f6d234516,4,2018
17.0,True,37.0125,-122.046,7d1f523d-6940-4b64-bc5a-7ecb5a63538a,11,2018
17.0,True,38.265645,-120.892404,43d24c96-7841-423f-9e14-bc9a7ff49416,6,2018
17.0,True,33.742,-117.28189,368fb83d-2660-4d9f-b6ad-0a2ef5de1e52,6,2018
16.0,True,39.10494,-121.07039,b2695350-87ea-49f4-a579-ce0c4cf7f926,8,2018
16.0,True,41.34453,-123.85404,8c94a8f0-1d63-4ea7-88af-52fee196a9a6,7,2018
16.0,True,37.21803,-121.76828,7f775329-242f-4211-b564-92f90062c227,5,2018
15.0,True,41.94046,-122.43933,28725d54-51bc-41f9-99ed-aca0396be12a,10,2018
15.0,False,41.52123,-120.72362,e9d48e43-940e-4151-9ffb-20881d03c151,9,2018
15.0,True,33.467999,-117.003829,08a9481d-8742-4256-a419-2a59196e0a8d,5,2018
15.0,True,33.711263,-116.164058,8b34406c-93b7-4a40-a832-2fc525876e59,4,2018
14.0,True,33.05737,-116.77154,775494c3-ae61-40aa-82b0-667a3ddcbdcc,8,2018
14.0,True,35.70086,-120.97339,0194a44a-0c12-4e47-a053-f3b9b2382858,7,2018
14.0,True,39.99309,-120.02137,b89ae0bb-4b8b-47f6-b7c6-5e689a265288,7,2018
14.0,True,38.64953,-122.01762,4235f934-ed24-425d-821c-46363dcb16e8,6,2018
13.0,False,40.678889,-122.400556,20b57ee7-b0b7-47db-8a12-e5fcdb114459,9,2018
13.0,True,33.04898,-116.78928,05fb81ea-7e85-4d0d-9587-64c907a45561,7,2018
13.0,True,36.10499,-120.55324,af8fe898-e4a6-4b9f-86a5-e6fc3226832b,6,2018
12.0,True,40.49618,-122.51597,a8f54d41-fc8c-476c-9122-f1357aa166a0,10,2018
12.0,True,38.7448,-120.65672,9ea41d38-ee7c-4394-9ea8-cbf33e788f13,9,2018
12.0,True,34.171786,-117.35606,8ff78ab4-378d-4e1b-9ba0-b90d8be07a06,7,2018
12.0,True,37.22791,-119.50461,f5d14543-5d98-41ca-99f5-09c1197161b2,7,2018
12.0,False,37.97638,-122.5275,5adaf6fa-0c4a-43e4-bd32-baa089a7f0b2,6,2018
12.0,True,33.40769,-117.22974,a43a2839-d85f-4152-ac07-4a29c31723cf,6,2018
12.0,True,41.64805,-122.98442,c48eaae5-afb4-472c-be65-7dfbb3c82f4d,6,2018
12.0,True,35.75737,-120.91793,0fd4a4af-b243-4e88-b983-648d0c127f47,6,2018
12.0,True,38.16303,-122.23059,03b0e3c2-7b65-4a7b-b061-d297ebd267f4,5,2018
12.0,True,37.73835,-121.6039,f78b2acd-fff2-413a-93d6-8479e138120b,5,2018
12.0,True,33.12213,-116.58759,81cf4d22-336d-4035-b2c3-5b5a8cf2fcc2,5,2018
11.0,True,39.66492,-121.51772,c2dc8734-e165-4fa1-9a1a-f393516bd5a5,7,2018
11.0,True,37.19817,-119.80414,dc55524d-c29f-4990-8f73-2974348c7fc7,7,2018
11.0,True,33.47413,-117.31468,a0b7fa30-74d0-419f-927b-de29b0d00018,6,2018
11.0,True,40.4635,-121.77419,958c8ac0-6111-4d29-b5ac-8ca0e7a2f484,3,2018
10.0,True,37.12857,-122.12036,b6fb27e6-073c-4092-b8a8-51e96be987a4,11,2018
10.0,True,40.888785,-124.001849,116fabb6-7440-4d6d-aa89-668989c028db,11,2018
10.0,True,39.93427,-121.54103,b8dc21be-0807-4434-9536-45a4a660ed83,10,2018
10.0,True,33.627006,-117.171731,23f8d2d9-0e9e-4f07-b830-8c02cf74b5d0,8,2018
10.0,True,38.27229,-122.26389,1bdf7030-adc6-442f-ab31-d182e53b4a73,8,2018
10.0,True,41.632373,-122.37985,14207c18-f9a3-4a69-9f3a-d778d2f6960f,7,2018
10.0,True,32.619855,-116.764733,59c697e4-5083-4f45-b03a-ef580f6618dd,7,2018
10.0,True,39.6139,-121.954098,465ed1e1-89be-4556-b616-834b65746005,6,2018
10.0,True,35.05747,-120.39295,d752892a-9bdf-4b91-83f0-2d3f94c3f370,6,2018
10.0,True,35.77017,-120.57833,b2adde70-a40e-4b81-9f5f-8f6b96042af2,6,2018
10.0,False,38.245151,-122.44408,6eed6c93-14f3-450a-80c8-65c5450a8cbd,6,2018
10.0,False,32.75072,-116.92404,60041942-db7c-4c3d-8a94-151addbd9d20,6,2018
10.0,True,39.80827,-122.3307,2d27a570-a8b0-4332-a40a-3afb8f2a575c,6,2018
10.0,True,33.45014,-117.22215,c88bdcbd-2592-44d2-b44d-1c5a37593ffb,6,2018
10.0,True,33.53924,-116.10231,79dee087-3393-473f-aaa9-5d253cc5e1fa,5,2018
0.0,True,39.71217,-121.77385,e6b8af54-15fb-42bb-8be9-f323c9d5cc78,11,2018
0.0,False,40.70258,-123.55012,d6753341-5c6f-4530-9c02-25974496ddc8,4,2018
0.0,False,0.0,0.0,23cbd274-ded3-43ea-9174-b5615eac3244,1,2018
0.0,False,0.0,0.0,23cbd274-ded3-43ea-9174-b5615eac3244,1,2018
1806.0,True,34.282179,-118.803389,00e6d6d5-f168-45fa-817a-f7758a5170b7,10,2019
1300.0,True,37.536069,-120.177018,547b7d19-9b75-4c11-8b88-56adb6460a3c,8,2019
1011.0,True,33.9925,-117.059167,7ff84b11-c3fb-4f5c-8a00-07243d4a4e33,10,2019
605.0,True,40.00171,-122.25421,828b2492-fc44-4fc0-97fa-f0b439e6fa0d,10,2019
494.0,True,34.01778,-117.4625,8f23653c-1a4c-4609-bfb3-72b1665eab69,10,2019
355.0,True,38.838992,-121.325842,77d64e4c-a50f-4f4d-a750-e6a6f0ddadc9,11,2019
289.0,True,35.79069,-120.73102,207f72f7-1453-40dc-919e-3551f7041b22,10,2019
289.0,True,35.79069,-120.73102,207f72f7-1453-40dc-919e-3551f7041b22,10,2019
149.0,True,37.241427,-120.027731,f8a2fd4a-286e-4688-8a5c-fa2ad98751ab,7,2019
137.0,True,36.319291,-120.460189,ff8701f0-a12a-4b40-baa9-b58c4e2e31f3,10,2019
107.0,True,40.900458,-121.320838,9a9bc21f-36f5-4092-b98e-c0d584d198db,8,2019
75.0,True,33.8615,-116.897333,d37acb3f-94c8-47ef-b3da-6eb0d7353aa7,10,2019
40.0,False,37.828267,-122.103867,19578ef2-6101-45b0-a82e-db3004c3a8a5,10,2019
37.0,True,33.259861,-117.027333,7ff229e4-be94-4319-8916-19eb43753843,10,2019
35.0,True,37.62782,-121.68598,87404846-bc30-41b8-82fe-31c9aedb9ef7,10,2019
35.0,True,37.420988,-121.371276,900997e0-f30a-48bf-9358-971ca2afa1d6,7,2019
30.0,True,40.463936,-122.435492,ab6d9c8e-5fbb-4a0d-a206-30e83ab51877,7,2019
27.0,True,38.115224,-120.78068,17596a7a-31fc-4270-8aaf-efe1df3ba848,7,2019
26.0,True,34.202883,-116.4449,4433d477-a962-4ad9-a306-71f0f79fff65,8,2019
25.0,True,32.794768,-116.839743,06fa2750-afea-4f88-b1c4-48b9bc21f4eb,7,2019
22.0,True,38.538467,-120.965105,48f89096-4641-42cc-8ec4-9cba635e79a1,9,2019
22.0,True,37.093243,-121.586846,3fc9ae75-8844-43a5-8330-6956cdb6e3a7,7,2019
15.0,True,38.045866,-122.245186,0baff961-3ce3-45ec-80f1-a72957f2f3f4,10,2019
12.0,True,33.463991,-116.914799,faf6064e-fc50-4289-8486-1235f20289d7,8,2019
10.0,True,39.613783,-123.458782,1dd6f339-956d-4ec5-bac5-713ba3cd53d4,10,2019
10.0,True,37.178353,-122.07743,23f65de3-bf4d-4edf-a5eb-b21299195b0f,9,2019
77758.0,True,38.792458,-122.780053,809d101c-8aa3-4a53-bf20-f38ae7ec7941,10,2019
54612.0,False,40.061389,-120.680556,3a48b649-8714-433d-9952-ff2bf9e8c90a,9,2019
14217.0,False,41.79591,-121.260305,2939928b-0308-4d76-b232-246f064ddd11,7,2019
10296.0,False,37.034,-118.345,e7ea56c5-4290-4406-b0a5-c9d1718e9700,9,2019
9999.0,True,34.302212,-118.997115,31852a71-e639-496f-9e7d-0968d1c218b3,10,2019
8838.0,True,40.12,-122.64,14ad161c-bfc6-41ae-af84-a464084a4142,9,2019
8799.0,False,34.32988,-118.48161,c52717d6-0297-4c5b-a0f1-f17abcd7ac27,10,2019
5737.0,False,41.748,-121.056,81977367-45ad-4962-92f3-ae30f22ef723,9,2019
5563.0,True,37.604638,-119.96606,e7aeb204-15af-4a2a-8f2a-bfd2c8dbe411,10,2019
5332.0,False,40.109,-122.789,38d46a2f-d1f6-4ed8-a502-e57e393844ea,9,2019
4840.0,False,37.826,-118.872,226da8c8-26c0-49d7-b5ef-952cd969f918,9,2019
4615.0,False,34.472778,-118.368056,020310d3-7834-4f57-a125-eff0eb3f54e5,10,2019
3435.0,False,38.724,-120.145,451c3012-2831-44c1-8fc7-146fd02d2ce0,10,2019
3380.0,False,40.593,-120.581,4ee8f023-1c92-4266-bb79-d41fdb3a5826,8,2019
3126.0,False,34.5025,-119.785,7555692b-f672-4660-8f15-d0dab068a193,11,2019
2546.0,True,36.28426,-120.94771,35ba5eb8-520f-4660-af60-9e0e00e7b42b,6,2019
2534.0,True,40.036379,-122.637837,69d98a94-4980-4dc0-b388-61c37c635f32,11,2019
2512.0,True,38.88978,-122.23922,1760d7f8-57a2-4a04-b7e5-0861cc0ee963,6,2019
2500.0,False,35.72057,-119.62762,6f329208-5aa0-45fc-a4ec-db9caf865ca7,5,2019
2438.0,False,39.892222,-120.029722,2ce810c9-88f1-4efe-9254-8cbd339d2397,8,2019
2422.0,True,37.46577,-121.28312,4edb5c7c-08d6-4ae0-b8b3-7bb471e26d8e,6,2019
1975.0,False,36.284,-118.228,c3b236b9-3a1d-481d-b1eb-b0aa77c5b462,9,2019
1926.0,True,33.528469,-117.273157,f68808fb-a705-4083-a136-1a45c61c7f74,9,2019
1872.0,False,41.862237,-122.662258,5c74d3fc-eaeb-4a75-9a07-5f8af961237b,9,2019
1764.0,True,35.66318,-120.41128,88a285bc-0dc7-4c51-a35a-5026850b0a6d,6,2019
1507.0,True,32.573437,-116.658735,74b94fe9-3524-40ce-ac18-ee637bf66f15,8,2019
1350.0,False,39.28926,-121.85906,23cee99c-662f-4409-80d0-b9eb3a6287b3,6,2019
1301.0,False,42.033,-122.175,e3d66b1b-3b3b-40a3-96ec-574c1a27cbe9,8,2019
1165.0,False,39.631945,-119.769881,3086ac2b-bbb3-4321-81e3-3cfdb9e571e9,7,2019
1127.0,True,35.343761,-119.913717,107dd529-31b8-4b5f-ab09-4aa79c770d4b,6,2019
