Index_Num,Station_ID,Pcpn_In,Avg_Pcpn,Avg_Pcpn_Percent,Month,Year
10418,GRG,2.71,10.94,25,1,2011
10419,GRG,5.57,8.76,64,2,2011
10420,GRG,22.82,7.66,298,3,2011
10421,GRG,2.67,4.36,61,4,2011
10422,GRG,4.79,1.87,256,5,2011
10423,GRG,4.33,0.67,646,6,2011
10424,GRG,0.0,0.15,0,7,2011
10425,GRG,0.0,0.16,0,8,2011
10426,GRG,0.01,0.64,2,9,2011
10427,GRG,4.27,2.9,147,10,2011
10428,GRG,2.36,6.21,38,11,2011
10429,GRG,0.13,8.84,1,12,2011
10430,GRG,7.7,10.94,70,1,2012
10431,GRG,2.99,8.76,34,2,2012
10432,GRG,22.07,7.66,288,3,2012
10433,GRG,6.85,4.36,157,4,2012
10434,GRG,0.24,1.87,13,5,2012
10435,GRG,0.14,0.67,21,6,2012
10436,GRG,0.22,0.15,147,7,2012
10437,GRG,0.01,0.16,6,8,2012
10438,GRG,0.03,0.64,5,9,2012
10439,GRG,3.03,2.9,104,10,2012
10440,GRG,11.55,6.21,186,11,2012
10441,GRG,17.53,8.84,198,12,2012
10442,GRG,1.57,10.94,14,1,2013
10443,GRG,0.97,8.76,11,2,2013
10444,GRG,3.35,7.66,44,3,2013
10445,GRG,1.75,4.36,40,4,2013
10446,GRG,1.95,1.87,104,5,2013
10447,GRG,1.82,0.67,272,6,2013
10448,GRG,0.0,0.15,0,7,2013
10449,GRG,0.0,0.16,0,8,2013
10450,GRG,1.96,0.64,306,9,2013
10451,GRG,0.6,2.9,21,10,2013
10452,GRG,1.02,6.21,16,11,2013
10453,GRG,0.73,8.84,8,12,2013
10454,GRG,1.27,10.94,12,1,2014
10455,GRG,15.85,8.76,181,2,2014
10456,GRG,9.17,7.66,120,3,2014
10457,GRG,3.73,4.36,86,4,2014
10458,GRG,0.65,1.87,35,5,2014
10459,GRG,0.0,0.67,0,6,2014
10460,GRG,0.14,0.15,93,7,2014
10461,GRG,0.0,0.16,0,8,2014
10462,GRG,1.66,0.64,259,9,2014
10463,GRG,2.37,2.9,82,10,2014
10464,GRG,3.73,6.21,60,11,2014
10465,GRG,12.36,8.84,140,12,2014
10466,GRG,0.01,10.94,0,1,2015
10467,GRG,7.19,8.76,82,2,2015
10468,GRG,0.97,7.66,13,3,2015
10469,GRG,3.28,4.36,75,4,2015
10470,GRG,0.71,1.87,38,5,2015
10471,GRG,0.92,0.67,137,6,2015
10472,GRG,0.04,0.15,27,7,2015
10473,GRG,0.0,0.16,0,8,2015
10474,GRG,0.06,0.64,9,9,2015
10475,GRG,0.08,2.9,3,10,2019
10476,GRG,1.52,6.21,24,11,2019
10477,GRG,11.32,8.84,128,12,2019
10478,GRG,5.11,10.94,47,1,2020
10479,GRG,0.0,8.76,0,2,2020
10480,GRG,7.57,7.66,99,3,2020
10481,GRG,1.25,4.36,29,4,2020
10482,GRG,1.82,1.87,97,5,2020
10483,GRG,0.1,0.67,15,6,2020
10484,GRG,0.03,0.15,20,7,2020
10485,GRG,0.06,0.16,38,8,2020
10486,GRG,0.04,0.64,6,9,2020
10487,GRG,0.0,2.9,0,10,2020
10488,GRG,3.87,6.21,62,11,2020
10489,GRG,4.07,8.84,46,12,2020
10490,GRG,7.79,10.94,71,1,2021
10491,GRG,4.09,8.76,47,2,2021
10492,GRG,4.14,7.66,54,3,2021
10493,GRG,0.7,4.36,16,4,2021
10494,GRG,0.2,1.87,11,5,2021
10495,GRG,0.04,0.67,6,6,2021
10496,GRG,0.09,0.15,60,7,2021
10497,GRG,0.02,0.16,13,8,2021
10498,GRG,0.54,0.64,84,9,2021
10499,GRG,14.58,2.87,508,10,2021
10500,GRG,3.08,5.43,57,11,2021
10501,GRG,12.72,9.83,129,12,2021
10502,GRG,2.05,9.14,22,1,2022
10503,GRG,0.23,8.86,3,2,2022
10504,GRG,1.77,8.82,20,3,2022
10505,GRG,8.44,4.52,187,4,2022
10506,GRG,0.03,2.79,1,5,2022
10507,GRG,1.1,0.9,122,6,2022
10508,GRG,0.0,0.02,0,7,2022
10509,GRG,0.0,0.08,0,8,2022
10510,GRG,0.0,2.87,0,10,2022
10511,GRG,4.62,5.43,85,11,2022
10512,GRG,17.16,9.83,175,12,2022
10513,GRG,19.78,9.14,216,1,2023
10514,GRG,4.96,8.86,56,2,2023
10515,GRG,16.93,8.82,192,3,2023
10516,GRG,0.69,4.52,15,4,2023
10517,GRG,1.66,2.79,59,5,2023
10518,GRG,0.0,0.9,0,6,2023
10519,GRG,0.0,0.02,0,7,2023
10520,GRO,0.84,1.96,43,10,2006
10521,GRO,0.93,5.16,18,11,2006
10522,GRO,4.54,7.81,58,12,2006
10523,GRO,1.65,7.48,22,1,2007
10524,GRO,9.19,7.22,127,2,2007
10525,GRO,2.82,7.56,37,3,2007
10526,GRO,2.77,4.32,64,4,2007
10527,GRO,0.21,1.17,18,5,2007
10528,GRO,0.0,0.28,0,6,2007
10529,GRO,0.0,0.06,0,7,2007
10530,GRO,0.02,0.07,29,8,2007
10531,GRO,1.58,0.54,293,9,2007
10532,GRO,1.31,1.96,67,10,2007
10533,GRO,0.33,5.16,6,11,2007
10534,GRO,6.34,7.81,81,12,2007
10535,GRO,10.57,7.48,141,1,2008
10536,GRO,10.64,7.22,147,2,2008
10537,GRO,1.18,7.56,16,3,2008
10538,GRO,0.03,4.32,1,4,2008
10539,GRO,1.05,1.17,90,5,2008
10540,GRO,0.0,0.28,0,6,2008
10541,GRO,0.27,0.06,450,7,2008
10542,GRO,0.0,0.07,0,8,2008
10543,GRO,0.1,0.54,19,9,2008
10544,GRO,1.02,1.96,52,10,2008
10545,GRO,3.75,5.16,73,11,2008
10546,GRO,7.12,7.81,91,12,2008
10547,GRO,6.02,7.48,80,1,2009
10548,GRO,9.01,7.22,125,2,2009
10549,GRO,3.68,7.56,49,3,2009
10550,GRO,2.6,4.32,60,4,2009
10551,GRO,1.84,1.17,157,5,2009
10552,GRO,1.13,0.28,404,6,2009
10553,GRO,0.0,0.06,0,7,2009
10554,GRO,0.07,0.07,100,8,2009
10555,GRO,0.04,0.54,7,9,2009
10556,GRO,7.81,1.96,398,10,2009
10557,GRO,0.49,5.16,9,11,2009
10558,GRO,8.86,7.81,113,12,2009
10559,GRO,11.01,7.48,147,1,2010
10560,GRO,5.94,7.22,82,2,2010
10561,GRO,4.89,7.56,65,3,2010
10562,GRO,12.09,4.32,280,4,2010
10563,GRO,1.12,1.17,96,5,2010
10564,GRO,0.0,0.28,0,6,2010
10565,GRO,0.02,0.06,33,7,2010
10566,GRO,0.02,0.07,29,8,2010
10567,GRO,0.0,0.54,0,9,2010
10568,GRO,4.59,1.96,234,10,2010
10569,GRO,5.9,5.16,114,11,2010
10570,GRO,21.17,7.81,271,12,2010
10571,GRO,3.56,7.48,48,1,2011
10572,GRO,7.54,7.22,104,2,2011
10573,GRO,12.99,7.56,172,3,2011
10574,GRO,1.4,4.32,32,4,2011
10575,GRO,3.47,1.17,297,5,2011
10576,GRO,0.84,0.28,300,6,2011
10577,GRO,0.0,0.06,0,7,2011
10578,GRO,0.19,0.07,271,8,2011
10579,GRO,0.77,0.54,143,9,2011
10580,GRO,4.1,1.96,209,10,2011
10581,GRO,2.68,5.16,52,11,2011
10582,GRO,0.0,7.81,0,12,2011
10583,GRO,6.4,7.48,86,1,2012
10584,GRO,1.56,7.22,22,2,2012
10585,GRO,6.88,7.56,91,3,2012
10586,GRO,6.37,4.32,147,4,2012
10587,GRO,0.26,1.17,22,5,2012
10588,GRO,0.25,0.28,89,6,2012
10589,GRO,0.0,0.06,0,7,2012
10590,GRO,0.04,0.07,57,8,2012
10591,GRO,0.0,0.54,0,9,2012
10592,GRO,1.23,1.96,63,10,2012
10593,GRO,3.97,5.16,77,11,2012
10594,GRO,12.52,7.81,160,12,2012
10595,GRO,2.43,7.48,32,1,2013
10596,GRO,1.21,7.22,17,2,2013
10597,GRO,1.72,7.56,23,3,2013
10598,GRO,0.89,4.32,21,4,2013
10599,GRO,0.46,1.17,39,5,2013
10600,GRO,0.0,0.28,0,6,2013
10601,GRO,0.32,0.06,533,7,2013
10602,GRO,0.21,0.07,300,8,2013
10603,GRO,0.21,0.54,39,9,2013
10604,GRO,1.82,1.96,93,10,2013
10605,GRO,0.29,5.16,6,11,2013
10606,GRO,0.92,7.81,12,12,2013
10607,GRO,1.42,7.48,19,1,2014
10608,GRO,3.99,7.22,55,2,2014
10609,GRO,5.62,7.56,74,3,2014
10610,GRO,5.13,4.32,119,4,2014
10611,GRO,1.43,1.17,122,5,2014
10612,GRO,0.0,0.28,0,6,2014
10613,GRO,0.39,0.06,650,7,2014
10614,GRO,0.0,0.07,0,8,2014
10615,GRO,0.89,0.54,165,9,2014
10616,GRO,0.0,1.96,0,10,2014
10617,GRO,3.34,5.16,65,11,2014
10618,GRO,6.25,7.81,80,12,2014
10619,GRO,0.24,7.48,3,1,2015
10620,GRO,4.85,7.22,67,2,2015
10621,GRO,0.8,7.56,11,3,2015
10622,GRO,1.71,4.32,40,4,2015
10623,GRO,2.19,1.17,187,5,2015
10624,GRO,0.5,0.28,179,6,2015
10625,GRO,1.19,0.06,1983,7,2015
10626,GRO,0.0,0.07,0,8,2015
10627,GRO,0.0,1.96,0,10,2019
10628,GRO,4.78,5.16,93,11,2019
10629,GRO,7.36,7.81,94,12,2019
10630,GRO,1.28,7.48,17,1,2020
10631,GRO,0.49,7.22,7,2,2020
10632,GRO,5.61,7.56,74,3,2020
10633,GRO,5.64,4.32,131,4,2020
10634,GRO,1.71,1.17,146,5,2020
10635,GRO,0.0,0.28,0,6,2020
10636,GRO,0.01,0.06,17,7,2020
10637,GRO,0.11,0.07,157,8,2020
10638,GRO,0.01,0.54,2,9,2020
10639,GRO,0.0,1.96,0,10,2020
10640,GRO,1.11,5.16,22,11,2020
10641,GRO,2.62,7.81,34,12,2020
10642,GRO,5.64,7.48,75,1,2021
10643,GRO,1.52,7.22,21,2,2021
10644,GRO,3.63,7.56,48,3,2021
10645,GRO,0.62,4.32,14,4,2021
10646,GRO,0.13,1.17,11,5,2021
10647,GRO,0.09,0.28,32,6,2021
10648,GRO,0.24,0.06,400,7,2021
10649,GRO,0.04,0.07,57,8,2021
10650,GRO,0.0,0.54,0,9,2021
10651,GRO,3.05,2.14,143,10,2021
10652,GRO,0.69,3.38,20,11,2021
10653,GRO,16.7,6.4,261,12,2021
10654,GRO,0.01,8.15,0,1,2022
10655,GRO,0.66,7.18,9,2,2022
10656,GRO,1.87,7.03,27,3,2022
10657,GRO,2.69,4.07,66,4,2022
10658,GRO,0.0,1.8,0,5,2022
10659,GRO,0.19,0.54,35,6,2022
10660,GRO,0.0,0.25,0,7,2022
10661,GRO,0.36,0.1,360,8,2022
10662,GRO,1.69,0.38,445,9,2022
10663,GRO,0.0,2.14,0,10,2022
10664,GRO,0.24,3.38,7,11,2022
10665,GRO,15.79,6.4,247,12,2022
10666,GRO,19.96,8.15,245,1,2023
10667,GRO,9.89,7.18,138,2,2023
10668,GRO,24.34,7.03,346,3,2023
10669,GRO,0.1,4.07,2,4,2023
10670,GRO,0.72,1.8,40,5,2023
10671,GRO,0.26,0.54,48,6,2023
10672,GSV,0.45,2.98,15,10,2006
10673,GSV,3.96,6.37,62,11,2006
10674,GSV,9.35,9.24,101,12,2006
10675,GSV,1.15,10.74,11,1,2007
10676,GSV,14.15,8.85,160,2,2007
10677,GSV,1.34,7.8,17,3,2007
10678,GSV,4.01,4.37,92,4,2007
10679,GSV,1.64,1.97,83,5,2007
10680,GSV,0.3,0.57,53,6,2007
10681,GSV,0.17,0.12,142,7,2007
10682,GSV,0.0,0.15,0,8,2007
10683,GSV,1.5,0.56,268,9,2007
10684,GSV,4.13,2.98,139,10,2007
10685,GSV,1.6,6.37,25,11,2007
10686,GSV,10.06,9.24,109,12,2007
10687,GSV,9.95,10.74,93,1,2008
10688,GSV,7.17,8.85,81,2,2008
10689,GSV,1.43,7.8,18,3,2008
10690,GSV,0.45,4.37,10,4,2008
10691,GSV,0.42,1.97,21,5,2008
10692,GSV,0.0,0.57,0,6,2008
10693,GSV,0.0,0.12,0,7,2008
10694,GSV,0.0,0.15,0,8,2008
10695,GSV,0.0,0.56,0,9,2008
10696,GSV,1.91,2.98,64,10,2008
10697,GSV,4.88,6.37,77,11,2008
10698,GSV,6.61,9.24,72,12,2008
10699,GSV,3.12,10.74,29,1,2009
10700,GSV,11.2,8.85,127,2,2009
10701,GSV,6.5,7.8,83,3,2009
10702,GSV,1.61,4.37,37,4,2009
10703,GSV,5.53,1.97,281,5,2009
10704,GSV,0.74,0.57,130,6,2009
10705,GSV,0.0,0.12,0,7,2009
10706,GSV,0.0,0.15,0,8,2009
10707,GSV,0.13,0.56,23,9,2009
10708,GSV,3.14,2.98,105,10,2009
10709,GSV,2.02,6.37,32,11,2009
10710,GSV,6.89,9.24,75,12,2009
10711,GSV,11.23,10.74,105,1,2010
10712,GSV,6.35,8.85,72,2,2010
10713,GSV,4.72,7.8,61,3,2010
10714,GSV,9.08,4.37,208,4,2010
10715,GSV,3.17,1.97,161,5,2010
10716,GSV,0.08,0.57,14,6,2010
10717,GSV,0.0,0.12,0,7,2010
10718,GSV,0.04,0.15,27,8,2010
10719,GSV,0.0,0.56,0,9,2010
10720,GSV,8.58,2.98,288,10,2010
10721,GSV,8.63,6.37,135,11,2010
10722,GSV,17.26,9.24,187,12,2010
10723,GSV,2.8,10.74,26,1,2011
10724,GSV,7.02,8.85,79,2,2011
10725,GSV,19.6,7.8,251,3,2011
10726,GSV,2.53,4.37,58,4,2011
10727,GSV,3.53,1.97,179,5,2011
10728,GSV,2.41,0.57,423,6,2011
10729,GSV,0.0,0.12,0,7,2011
10730,GSV,0.0,0.15,0,8,2011
10731,GSV,0.0,0.56,0,9,2011
10732,GSV,4.2,2.98,141,10,2011
10733,GSV,1.99,6.37,31,11,2011
10734,GSV,0.17,9.24,2,12,2011
10735,GSV,7.37,10.74,69,1,2012
10736,GSV,4.11,8.85,46,2,2012
10737,GSV,17.86,7.8,229,3,2012
10738,GSV,8.79,4.37,201,4,2012
10739,GSV,0.41,1.97,21,5,2012
10740,GSV,1.73,0.57,304,6,2012
10741,GSV,0.03,0.12,25,7,2012
10742,GSV,0.05,0.15,33,8,2012
10743,GSV,0.0,0.56,0,9,2012
10744,GSV,2.97,2.98,100,10,2012
10745,GSV,12.52,6.37,197,11,2012
10746,GSV,18.05,9.24,195,12,2012
10747,GSV,1.45,10.74,14,1,2013
10748,GSV,1.01,8.85,11,2,2013
10749,GSV,3.15,7.8,40,3,2013
10750,GSV,2.37,4.37,54,4,2013
10751,GSV,1.1,1.97,56,5,2013
10752,GSV,1.95,0.57,342,6,2013
10753,GSV,0.0,0.12,0,7,2013
10754,GSV,0.01,0.15,7,8,2013
10755,GSV,2.61,0.56,466,9,2013
10756,GSV,0.39,2.98,13,10,2013
10757,GSV,1.89,6.37,30,11,2013
10758,GSV,0.57,9.24,6,12,2013
10759,GSV,1.49,10.74,14,1,2014
10760,GSV,14.86,8.85,168,2,2014
10761,GSV,9.6,7.8,123,3,2014
10762,GSV,3.38,4.37,77,4,2014
10763,GSV,0.72,1.97,37,5,2014
10764,GSV,0.0,0.57,0,6,2014
10765,GSV,0.02,0.12,17,7,2014
10766,GSV,0.06,0.15,40,8,2014
10767,GSV,0.87,0.56,155,9,2014
10768,GSV,1.61,2.98,54,10,2014
10769,GSV,5.25,6.37,82,11,2014
10770,GSV,14.87,9.24,161,12,2014
10771,GSV,0.11,10.74,1,1,2015
10772,GSV,5.86,8.85,66,2,2015
10773,GSV,1.01,7.8,13,3,2015
10774,GSV,2.99,4.37,68,4,2015
10775,GSV,0.09,1.97,5,5,2015
10776,GSV,0.18,0.57,32,6,2015
10777,GSV,0.04,0.12,33,7,2015
10778,GSV,0.0,0.15,0,8,2015
10779,GSV,0.09,0.56,16,9,2015
10780,GSV,0.04,2.98,1,10,2019
10781,GSV,1.68,6.37,26,11,2019
10782,GSV,11.54,9.24,125,12,2019
10783,GSV,4.07,10.74,38,1,2020
10784,GSV,0.07,8.85,1,2,2020
10785,GSV,7.38,7.8,95,3,2020
10786,GSV,3.69,4.37,84,4,2020
10787,GSV,4.11,1.97,209,5,2020
10788,GSV,0.03,0.57,5,6,2020
10789,GSV,0.0,0.12,0,7,2020
10790,GSV,0.03,0.15,20,8,2020
10791,GSV,0.02,0.56,4,9,2020
10792,GSV,0.0,2.98,0,10,2020
10793,GSV,3.27,6.37,51,11,2020
10794,GSV,4.81,9.24,52,12,2020
10795,GSV,6.66,10.74,62,1,2021
10796,GSV,4.63,8.85,52,2,2021
10797,GSV,4.31,7.8,55,3,2021
10798,GSV,0.59,4.37,14,4,2021
10799,GSV,0.27,1.97,14,5,2021
10800,GSV,0.05,0.57,9,6,2021
10801,GSV,0.0,0.12,0,7,2021
10802,GSV,0.01,0.15,7,8,2021
10803,GSV,0.37,0.56,66,9,2021
10804,GSV,14.93,2.55,585,10,2021
10805,GSV,2.7,5.35,50,11,2021
10806,GSV,16.56,10.4,159,12,2021
10807,GSV,1.7,9.26,18,1,2022
10808,GSV,0.13,8.93,1,2,2022
10809,GSV,1.49,8.16,18,3,2022
10810,GSV,6.53,4.39,149,4,2022
10811,GSV,0.26,2.48,10,5,2022
10812,GSV,1.14,0.74,154,6,2022
10813,GSV,0.0,0.01,0,7,2022
10814,GSV,0.0,0.11,0,8,2022
10815,GSV,1.49,0.44,339,9,2022
10816,GSV,0.0,2.55,0,10,2022
10817,GSV,5.28,5.35,99,11,2022
10818,GSV,19.23,10.4,185,12,2022
10819,GSV,18.88,9.26,204,1,2023
10820,GSV,4.64,8.93,52,2,2023
10821,GSV,16.05,8.16,197,3,2023
10822,GSV,1.34,4.39,31,4,2023
10823,GSV,1.66,2.48,67,5,2023
10824,GSV,0.22,0.74,30,6,2023
10825,GSV,0.0,0.01,0,7,2023
10826,GSV,0.19,0.11,173,8,2023
10827,GVL,1.89,1.73,109,10,2006
10828,GVL,2.33,5.03,46,11,2006
10829,GVL,1.65,6.08,27,12,2006
10830,GVL,1.67,6.54,26,1,2007
10831,GVL,6.84,5.99,114,2,2007
10832,GVL,0.95,5.65,17,3,2007
10833,GVL,2.32,3.3,70,4,2007
10834,GVL,0.84,1.09,77,5,2007
10835,GVL,0.0,0.33,0,6,2007
10836,GVL,0.02,0.06,33,7,2007
10837,GVL,0.0,0.09,0,8,2007
10838,GVL,0.26,0.61,43,9,2007
10839,GVL,1.62,1.73,94,10,2007
10840,GVL,0.69,5.03,14,11,2007
10841,GVL,5.73,6.08,94,12,2007
10842,GVL,11.61,6.54,178,1,2008
10843,GVL,6.18,5.99,103,2,2008
10844,GVL,0.76,5.65,13,3,2008
10845,GVL,0.12,3.3,4,4,2008
10846,GVL,0.88,1.09,81,5,2008
10847,GVL,0.02,0.33,6,6,2008
10848,GVL,0.0,0.06,0,7,2008
10849,GVL,0.0,0.09,0,8,2008
10850,GVL,0.0,0.61,0,9,2008
10851,GVL,1.57,1.73,91,10,2008
10852,GVL,3.13,5.03,62,11,2008
10853,GVL,4.5,6.08,74,12,2008
10854,GVL,5.27,6.54,81,1,2009
10855,GVL,7.96,5.99,133,2,2009
10856,GVL,5.14,5.65,91,3,2009
10857,GVL,2.19,3.3,66,4,2009
10858,GVL,2.65,1.09,243,5,2009
10859,GVL,1.49,0.33,452,6,2009
10860,GVL,0.0,0.06,0,7,2009
10861,GVL,0.0,0.09,0,8,2009
10862,GVL,0.07,0.61,11,9,2009
10863,GVL,4.83,1.73,279,10,2009
10864,GVL,1.32,5.03,26,11,2009
10865,GVL,8.46,6.08,139,12,2009
10866,GVL,7.74,6.54,118,1,2010
10867,GVL,5.65,5.99,94,2,2010
10868,GVL,4.66,5.65,82,3,2010
10869,GVL,7.53,3.3,228,4,2010
10870,GVL,2.2,1.09,202,5,2010
10871,GVL,0.0,0.33,0,6,2010
10872,GVL,0.0,0.06,0,7,2010
10873,GVL,0.0,0.09,0,8,2010
10874,GVL,0.0,0.61,0,9,2010
10875,GVL,5.11,1.73,295,10,2010
10876,GVL,4.12,5.03,82,11,2010
10877,GVL,22.8,6.08,375,12,2010
10878,GVL,2.63,6.54,40,1,2011
10879,GVL,2.1,5.99,35,2,2011
10880,GVL,14.14,5.65,250,3,2011
10881,GVL,1.23,3.3,37,4,2011
10882,GVL,3.47,1.09,318,5,2011
10883,GVL,3.5,0.33,1061,6,2011
10884,GVL,0.0,0.06,0,7,2011
10885,GVL,0.0,0.09,0,8,2011
10886,GVL,4.93,1.73,285,10,2011
10887,GVL,1.62,5.03,32,11,2011
10888,GVL,0.0,6.08,0,12,2011
10889,GVL,4.55,6.54,70,1,2012
10890,GVL,1.68,5.99,28,2,2012
10891,GVL,6.2,5.65,110,3,2012
10892,GVL,4.48,3.3,136,4,2012
10893,GVL,0.02,1.09,2,5,2012
10894,GVL,0.54,0.33,164,6,2012
10895,GVL,0.0,0.06,0,7,2012
10896,GVL,0.0,0.09,0,8,2012
10897,GVL,0.0,0.61,0,9,2012
10898,GVL,0.68,1.73,39,10,2012
10899,GVL,4.5,5.03,89,11,2012
10900,GVL,8.59,6.08,141,12,2012
10901,GVL,0.98,6.54,15,1,2013
10902,GVL,1.06,5.99,18,2,2013
10903,GVL,2.12,5.65,38,3,2013
10904,GVL,0.9,3.3,27,4,2013
10905,GVL,0.62,1.09,57,5,2013
10906,GVL,0.63,0.33,191,6,2013
10907,GVL,0.0,0.06,0,7,2013
10908,GVL,0.0,0.09,0,8,2013
10909,GVL,0.15,0.61,25,9,2013
10910,GVL,0.97,1.73,56,10,2013
10911,GVL,1.43,5.03,28,11,2013
10912,GVL,1.04,6.08,17,12,2013
10913,GVL,1.43,6.54,22,1,2014
10914,GVL,5.32,5.99,89,2,2014
10915,GVL,5.06,5.65,90,3,2014
10916,GVL,0.19,1.09,17,5,2014
10917,GVL,0.03,0.06,50,7,2014
10918,GVL,0.02,0.09,22,8,2014
10919,GVL,1.06,0.61,174,9,2014
10920,GVL,0.23,1.73,13,10,2014
10921,GVL,2.71,5.03,54,11,2014
10922,GVL,4.91,6.08,81,12,2014
10923,GVL,0.03,6.54,0,1,2015
10924,GVL,3.68,5.99,61,2,2015
10925,GVL,0.47,5.65,8,3,2015
10926,GVL,2.66,3.3,81,4,2015
10927,GVL,1.46,1.09,134,5,2015
10928,GVL,0.0,0.33,0,6,2015
10929,GVL,0.11,0.06,183,7,2015
10930,GVL,0.0,0.09,0,8,2015
10931,GVL,0.03,0.61,5,9,2015
10932,GVL,0.0,1.73,0,10,2019
10933,GVL,2.01,5.03,40,11,2019
10934,GVL,10.02,6.08,165,12,2019
10935,GVL,1.92,6.54,29,1,2020
10936,GVL,0.0,5.99,0,2,2020
10937,GVL,6.35,5.65,112,3,2020
10938,GVL,3.26,3.3,99,4,2020
10939,GVL,1.32,1.09,121,5,2020
10940,GVL,0.0,0.33,0,6,2020
10941,GVL,0.01,0.06,17,7,2020
10942,GVL,0.01,0.09,11,8,2020
10943,GVL,0.03,0.61,5,9,2020
10944,GVL,0.0,1.73,0,10,2020
10945,GVL,1.57,5.03,31,11,2020
10946,GVL,2.98,6.08,49,12,2020
10947,GVL,7.77,6.54,119,1,2021
10948,GVL,2.31,5.99,39,2,2021
10949,GVL,3.48,5.65,62,3,2021
10950,GVL,0.6,3.3,18,4,2021
10951,GVL,0.16,1.09,15,5,2021
10952,GVL,0.06,0.33,18,6,2021
10953,GVL,0.06,0.06,100,7,2021
10954,GVL,0.01,0.09,11,8,2021
10955,GVL,0.0,0.61,0,9,2021
10956,GVL,6.63,2.05,323,10,2021
10957,GVL,0.68,3.11,22,11,2021
10958,GVL,11.56,6.55,176,12,2021
10959,GVL,0.1,7.22,1,1,2022
10960,GVL,0.78,6.11,13,2,2022
10961,GVL,1.72,6.18,28,3,2022
10962,GVL,2.34,3.08,76,4,2022
10963,GVL,0.07,1.75,4,5,2022
10964,GVL,0.06,0.54,11,6,2022
10965,GVL,0.0,0.08,0,7,2022
10966,GVL,0.12,0.08,150,8,2022
10967,GVL,1.87,0.27,693,9,2022
10968,GVL,0.05,2.05,2,10,2022
10969,GVL,3.32,3.11,107,11,2022
10970,GVL,18.41,6.55,281,12,2022
10971,GVL,20.45,7.22,283,1,2023
10972,GVL,6.54,6.11,107,2,2023
10973,GVL,19.51,6.18,316,3,2023
10974,GVL,0.1,3.08,3,4,2023
10975,GVL,0.52,1.75,30,5,2023
10976,GVL,0.1,0.54,19,6,2023
10977,GVL,0.0,0.08,0,7,2023
10978,GVL,0.62,0.08,775,8,2023
10979,HAP,0.17,3.91,4,10,2006
10980,HAP,13.33,7.79,171,11,2006
10981,HAP,14.58,10.35,141,12,2006
10982,HAP,2.99,11.05,27,1,2007
10983,HAP,12.9,7.66,168,2,2007
10984,HAP,1.7,6.48,26,3,2007
10985,HAP,3.3,2.75,120,4,2007
10986,HAP,0.71,1.75,41,5,2007
10987,HAP,0.02,0.78,3,6,2007
10988,HAP,0.99,0.32,309,7,2007
10989,HAP,0.2,0.37,54,8,2007
10990,HAP,0.03,0.88,3,9,2007
10991,HAP,6.9,3.91,176,10,2007
10992,HAP,3.81,7.79,49,11,2007
10993,HAP,10.17,10.35,98,12,2007
10994,HAP,14.95,11.05,135,1,2008
10995,HAP,5.22,7.66,68,2,2008
10996,HAP,4.48,6.48,69,3,2008
10997,HAP,1.77,2.75,64,4,2008
10998,HAP,0.07,1.75,4,5,2008
10999,HAP,0.02,0.78,3,6,2008
11000,HAP,0.0,0.32,0,7,2008
11001,HAP,0.0,0.37,0,8,2008
11002,HAP,0.0,0.88,0,9,2008
11003,HAP,1.45,3.91,37,10,2008
11004,HAP,5.28,7.79,68,11,2008
11005,HAP,8.61,10.35,83,12,2008
11006,HAP,2.02,11.05,18,1,2009
11007,HAP,3.72,7.66,49,2,2009
11008,HAP,5.51,6.48,85,3,2009
11009,HAP,0.31,2.75,11,4,2009
11010,HAP,3.8,1.75,217,5,2009
11011,HAP,1.44,0.78,185,6,2009
11012,HAP,0.0,0.32,0,7,2009
11013,HAP,0.37,0.37,100,8,2009
11014,HAP,0.1,0.88,11,9,2009
11015,HAP,3.05,3.91,78,10,2009
11016,HAP,2.85,7.79,37,11,2009
11017,HAP,2.29,10.35,22,12,2009
11018,HAP,9.01,11.05,82,1,2010
11019,HAP,5.29,7.66,69,2,2010
11020,HAP,7.19,6.48,111,3,2010
11021,HAP,6.9,2.75,251,4,2010
11022,HAP,2.66,1.75,152,5,2010
11023,HAP,2.29,0.78,294,6,2010
11024,HAP,0.0,0.32,0,7,2010
11025,HAP,0.05,0.37,14,8,2010
11026,HAP,1.15,0.88,131,9,2010
11027,HAP,4.35,3.91,111,10,2010
11028,HAP,6.33,7.79,81,11,2010
11029,HAP,14.47,10.35,140,12,2010
11030,HAP,2.73,11.05,25,1,2011
11031,HAP,4.95,7.66,65,2,2011
11032,HAP,13.1,6.48,202,3,2011
11033,HAP,3.01,2.75,109,4,2011
11034,HAP,1.89,1.75,108,5,2011
11035,HAP,1.0,0.78,128,6,2011
11036,HAP,0.22,0.32,69,7,2011
11037,HAP,0.0,0.37,0,8,2011
11038,HAP,0.28,0.88,32,9,2011
11039,HAP,3.87,3.91,99,10,2011
11040,HAP,8.16,7.79,105,11,2011
11041,HAP,2.8,10.35,27,12,2011
11042,HAP,11.17,11.05,101,1,2012
11043,HAP,1.48,7.66,19,2,2012
11044,HAP,16.05,6.48,248,3,2012
11045,HAP,4.74,2.75,172,4,2012
11046,HAP,0.85,1.75,49,5,2012
11047,HAP,1.23,0.78,158,6,2012
11048,HAP,0.58,0.32,181,7,2012
11049,HAP,0.0,0.37,0,8,2012
11050,HAP,0.0,0.88,0,9,2012
11051,HAP,4.19,3.91,107,10,2012
